src,rel,tar
21833,"""POSTCODE_IN_AREA""",17029
7068,"""HAS_POSTCODE""",21834
21834,"""POSTCODE_IN_AREA""",17029
7069,"""HAS_POSTCODE""",21835
21835,"""POSTCODE_IN_AREA""",17029
7070,"""HAS_POSTCODE""",21836
21836,"""POSTCODE_IN_AREA""",17029
7071,"""HAS_POSTCODE""",21837
21837,"""POSTCODE_IN_AREA""",17029
7072,"""HAS_POSTCODE""",21838
21838,"""POSTCODE_IN_AREA""",17029
7073,"""HAS_POSTCODE""",21839
21839,"""POSTCODE_IN_AREA""",17029
7074,"""HAS_POSTCODE""",21840
21840,"""POSTCODE_IN_AREA""",17029
7075,"""HAS_POSTCODE""",21841
21841,"""POSTCODE_IN_AREA""",17029
7076,"""HAS_POSTCODE""",21842
21842,"""POSTCODE_IN_AREA""",17029
7077,"""HAS_POSTCODE""",21843
21843,"""POSTCODE_IN_AREA""",17029
7078,"""HAS_POSTCODE""",21844
21844,"""POSTCODE_IN_AREA""",17029
7079,"""HAS_POSTCODE""",21845
21845,"""POSTCODE_IN_AREA""",17029
7080,"""HAS_POSTCODE""",21846
21846,"""POSTCODE_IN_AREA""",17029
7081,"""HAS_POSTCODE""",21847
21847,"""POSTCODE_IN_AREA""",17029
7082,"""HAS_POSTCODE""",21848
21848,"""POSTCODE_IN_AREA""",17029
7083,"""HAS_POSTCODE""",21849
21849,"""POSTCODE_IN_AREA""",17029
7084,"""HAS_POSTCODE""",21850
21850,"""POSTCODE_IN_AREA""",17029
7085,"""HAS_POSTCODE""",21851
21851,"""POSTCODE_IN_AREA""",17029
7086,"""HAS_POSTCODE""",21852
21852,"""POSTCODE_IN_AREA""",17029
7087,"""HAS_POSTCODE""",21853
21853,"""POSTCODE_IN_AREA""",17029
7088,"""HAS_POSTCODE""",21854
21854,"""POSTCODE_IN_AREA""",17029
7089,"""HAS_POSTCODE""",21855
21855,"""POSTCODE_IN_AREA""",17029
7090,"""HAS_POSTCODE""",21856
21856,"""POSTCODE_IN_AREA""",17029
7091,"""HAS_POSTCODE""",21857
21857,"""POSTCODE_IN_AREA""",17029
7092,"""HAS_POSTCODE""",21858
21858,"""POSTCODE_IN_AREA""",17029
7093,"""HAS_POSTCODE""",21859
21859,"""POSTCODE_IN_AREA""",17029
7094,"""HAS_POSTCODE""",21860
21860,"""POSTCODE_IN_AREA""",17029
7095,"""HAS_POSTCODE""",21861
21861,"""POSTCODE_IN_AREA""",17029
7096,"""HAS_POSTCODE""",21862
21862,"""POSTCODE_IN_AREA""",17029
7097,"""HAS_POSTCODE""",21863
21863,"""POSTCODE_IN_AREA""",17029
7098,"""HAS_POSTCODE""",21864
21864,"""POSTCODE_IN_AREA""",17029
7099,"""HAS_POSTCODE""",21865
21865,"""POSTCODE_IN_AREA""",17029
7100,"""HAS_POSTCODE""",21866
21866,"""POSTCODE_IN_AREA""",17029
7101,"""HAS_POSTCODE""",21867
21867,"""POSTCODE_IN_AREA""",17029
7102,"""HAS_POSTCODE""",21868
21868,"""POSTCODE_IN_AREA""",17029
7103,"""HAS_POSTCODE""",21869
21869,"""POSTCODE_IN_AREA""",17029
7104,"""HAS_POSTCODE""",21870
21870,"""POSTCODE_IN_AREA""",17029
7105,"""HAS_POSTCODE""",21871
21871,"""POSTCODE_IN_AREA""",17029
7106,"""HAS_POSTCODE""",21872
21872,"""POSTCODE_IN_AREA""",17029
7107,"""HAS_POSTCODE""",21873
21873,"""POSTCODE_IN_AREA""",17029
7108,"""HAS_POSTCODE""",21874
21874,"""POSTCODE_IN_AREA""",17029
7109,"""HAS_POSTCODE""",21875
21875,"""POSTCODE_IN_AREA""",17029
7110,"""HAS_POSTCODE""",21876
21876,"""POSTCODE_IN_AREA""",17029
7111,"""HAS_POSTCODE""",21877
21877,"""POSTCODE_IN_AREA""",17029
7112,"""HAS_POSTCODE""",21878
21878,"""POSTCODE_IN_AREA""",17029
7113,"""HAS_POSTCODE""",21879
21879,"""POSTCODE_IN_AREA""",17029
7114,"""HAS_POSTCODE""",21880
21880,"""POSTCODE_IN_AREA""",17029
7115,"""HAS_POSTCODE""",21881
21881,"""POSTCODE_IN_AREA""",17029
7116,"""HAS_POSTCODE""",21882
21882,"""POSTCODE_IN_AREA""",17029
7117,"""HAS_POSTCODE""",21883
21883,"""POSTCODE_IN_AREA""",17029
7118,"""HAS_POSTCODE""",21884
21884,"""POSTCODE_IN_AREA""",17029
7119,"""HAS_POSTCODE""",21885
21885,"""POSTCODE_IN_AREA""",17029
7120,"""HAS_POSTCODE""",21886
21886,"""POSTCODE_IN_AREA""",17029
7121,"""HAS_POSTCODE""",21887
21887,"""POSTCODE_IN_AREA""",17029
7122,"""HAS_POSTCODE""",21888
21888,"""POSTCODE_IN_AREA""",17029
7123,"""HAS_POSTCODE""",21889
21889,"""POSTCODE_IN_AREA""",17029
7124,"""HAS_POSTCODE""",21890
21890,"""POSTCODE_IN_AREA""",17029
7125,"""HAS_POSTCODE""",21891
21891,"""POSTCODE_IN_AREA""",17029
7126,"""HAS_POSTCODE""",21892
21892,"""POSTCODE_IN_AREA""",17029
7127,"""HAS_POSTCODE""",21810
7128,"""HAS_POSTCODE""",21893
21893,"""POSTCODE_IN_AREA""",17029
7129,"""HAS_POSTCODE""",21894
21894,"""POSTCODE_IN_AREA""",17029
7130,"""HAS_POSTCODE""",21895
21895,"""POSTCODE_IN_AREA""",17029
7131,"""HAS_POSTCODE""",21896
21896,"""POSTCODE_IN_AREA""",17029
7132,"""HAS_POSTCODE""",21897
21897,"""POSTCODE_IN_AREA""",17029
7133,"""HAS_POSTCODE""",21898
21898,"""POSTCODE_IN_AREA""",17029
7134,"""HAS_POSTCODE""",21899
21899,"""POSTCODE_IN_AREA""",17135
7135,"""HAS_POSTCODE""",21900
21900,"""POSTCODE_IN_AREA""",17135
7136,"""HAS_POSTCODE""",21901
21901,"""POSTCODE_IN_AREA""",17135
7137,"""HAS_POSTCODE""",21902
21902,"""POSTCODE_IN_AREA""",17135
7138,"""HAS_POSTCODE""",21903
21903,"""POSTCODE_IN_AREA""",17135
7139,"""HAS_POSTCODE""",21904
21904,"""POSTCODE_IN_AREA""",17135
7140,"""HAS_POSTCODE""",21905
21905,"""POSTCODE_IN_AREA""",17135
7141,"""HAS_POSTCODE""",21906
21906,"""POSTCODE_IN_AREA""",17135
7142,"""HAS_POSTCODE""",21907
21907,"""POSTCODE_IN_AREA""",17135
7143,"""HAS_POSTCODE""",21908
21908,"""POSTCODE_IN_AREA""",17135
7144,"""HAS_POSTCODE""",21909
21909,"""POSTCODE_IN_AREA""",17135
7145,"""HAS_POSTCODE""",21910
21910,"""POSTCODE_IN_AREA""",17135
7146,"""HAS_POSTCODE""",21911
21911,"""POSTCODE_IN_AREA""",17135
7147,"""HAS_POSTCODE""",21912
21912,"""POSTCODE_IN_AREA""",17135
7148,"""HAS_POSTCODE""",21913
21913,"""POSTCODE_IN_AREA""",17135
7149,"""HAS_POSTCODE""",21914
21914,"""POSTCODE_IN_AREA""",17135
7150,"""HAS_POSTCODE""",21915
21915,"""POSTCODE_IN_AREA""",17135
7151,"""HAS_POSTCODE""",21916
21916,"""POSTCODE_IN_AREA""",17135
7152,"""HAS_POSTCODE""",21917
21917,"""POSTCODE_IN_AREA""",17135
7153,"""HAS_POSTCODE""",21918
21918,"""POSTCODE_IN_AREA""",17135
7154,"""HAS_POSTCODE""",21919
21919,"""POSTCODE_IN_AREA""",17135
7155,"""HAS_POSTCODE""",21920
21920,"""POSTCODE_IN_AREA""",17135
7156,"""HAS_POSTCODE""",21921
21921,"""POSTCODE_IN_AREA""",17135
7157,"""HAS_POSTCODE""",21922
21922,"""POSTCODE_IN_AREA""",17135
7158,"""HAS_POSTCODE""",21923
21923,"""POSTCODE_IN_AREA""",17135
7159,"""HAS_POSTCODE""",21924
21924,"""POSTCODE_IN_AREA""",17135
7160,"""HAS_POSTCODE""",21925
21925,"""POSTCODE_IN_AREA""",17135
7161,"""HAS_POSTCODE""",21926
21926,"""POSTCODE_IN_AREA""",17135
7162,"""HAS_POSTCODE""",21927
21927,"""POSTCODE_IN_AREA""",17135
7163,"""HAS_POSTCODE""",21928
21928,"""POSTCODE_IN_AREA""",17135
7164,"""HAS_POSTCODE""",21929
21929,"""POSTCODE_IN_AREA""",17135
7165,"""HAS_POSTCODE""",21930
21930,"""POSTCODE_IN_AREA""",17135
7166,"""HAS_POSTCODE""",21931
21931,"""POSTCODE_IN_AREA""",17135
7167,"""HAS_POSTCODE""",21932
21932,"""POSTCODE_IN_AREA""",17135
7168,"""HAS_POSTCODE""",21933
21933,"""POSTCODE_IN_AREA""",17135
7169,"""HAS_POSTCODE""",21934
21934,"""POSTCODE_IN_AREA""",17135
7170,"""HAS_POSTCODE""",21935
21935,"""POSTCODE_IN_AREA""",17135
7171,"""HAS_POSTCODE""",21936
21936,"""POSTCODE_IN_AREA""",17029
7172,"""HAS_POSTCODE""",21937
21937,"""POSTCODE_IN_AREA""",17029
7173,"""HAS_POSTCODE""",21938
21938,"""POSTCODE_IN_AREA""",17029
7174,"""HAS_POSTCODE""",21939
21939,"""POSTCODE_IN_AREA""",17029
7175,"""HAS_POSTCODE""",21940
21940,"""POSTCODE_IN_AREA""",17029
7176,"""HAS_POSTCODE""",21941
21941,"""POSTCODE_IN_AREA""",17029
7177,"""HAS_POSTCODE""",21942
21942,"""POSTCODE_IN_AREA""",17029
7178,"""HAS_POSTCODE""",21942
7179,"""HAS_POSTCODE""",21943
21943,"""POSTCODE_IN_AREA""",17029
7180,"""HAS_POSTCODE""",21944
21944,"""POSTCODE_IN_AREA""",17029
7181,"""HAS_POSTCODE""",21945
21945,"""POSTCODE_IN_AREA""",17029
7182,"""HAS_POSTCODE""",21946
21946,"""POSTCODE_IN_AREA""",17029
7183,"""HAS_POSTCODE""",21947
21947,"""POSTCODE_IN_AREA""",17029
7184,"""HAS_POSTCODE""",21948
21948,"""POSTCODE_IN_AREA""",17029
7185,"""HAS_POSTCODE""",21949
21949,"""POSTCODE_IN_AREA""",17029
7186,"""HAS_POSTCODE""",21950
21950,"""POSTCODE_IN_AREA""",17029
7187,"""HAS_POSTCODE""",21951
21951,"""POSTCODE_IN_AREA""",17029
7188,"""HAS_POSTCODE""",21952
21952,"""POSTCODE_IN_AREA""",17029
7189,"""HAS_POSTCODE""",21953
21953,"""POSTCODE_IN_AREA""",17029
7190,"""HAS_POSTCODE""",21954
21954,"""POSTCODE_IN_AREA""",17029
7191,"""HAS_POSTCODE""",21955
21955,"""POSTCODE_IN_AREA""",17029
7192,"""HAS_POSTCODE""",21956
21956,"""POSTCODE_IN_AREA""",17029
7193,"""HAS_POSTCODE""",21957
21957,"""POSTCODE_IN_AREA""",17029
7194,"""HAS_POSTCODE""",21958
21958,"""POSTCODE_IN_AREA""",17029
7195,"""HAS_POSTCODE""",21959
21959,"""POSTCODE_IN_AREA""",17029
7196,"""HAS_POSTCODE""",21960
21960,"""POSTCODE_IN_AREA""",17029
7197,"""HAS_POSTCODE""",21961
21961,"""POSTCODE_IN_AREA""",17029
7198,"""HAS_POSTCODE""",21962
21962,"""POSTCODE_IN_AREA""",17029
7199,"""HAS_POSTCODE""",21963
21963,"""POSTCODE_IN_AREA""",17029
7200,"""HAS_POSTCODE""",21964
21964,"""POSTCODE_IN_AREA""",17029
7201,"""HAS_POSTCODE""",21965
21965,"""POSTCODE_IN_AREA""",17029
7202,"""HAS_POSTCODE""",17173
7203,"""HAS_POSTCODE""",21966
21966,"""POSTCODE_IN_AREA""",17029
7204,"""HAS_POSTCODE""",21967
21967,"""POSTCODE_IN_AREA""",17029
7205,"""HAS_POSTCODE""",21968
21968,"""POSTCODE_IN_AREA""",17029
7206,"""HAS_POSTCODE""",21969
21969,"""POSTCODE_IN_AREA""",17029
7207,"""HAS_POSTCODE""",21970
21970,"""POSTCODE_IN_AREA""",17029
7208,"""HAS_POSTCODE""",21971
21971,"""POSTCODE_IN_AREA""",17029
7209,"""HAS_POSTCODE""",21972
21972,"""POSTCODE_IN_AREA""",17029
7210,"""HAS_POSTCODE""",21973
21973,"""POSTCODE_IN_AREA""",17029
7211,"""HAS_POSTCODE""",21974
21974,"""POSTCODE_IN_AREA""",17029
7212,"""HAS_POSTCODE""",21975
21975,"""POSTCODE_IN_AREA""",17029
7213,"""HAS_POSTCODE""",21976
21976,"""POSTCODE_IN_AREA""",17029
7214,"""HAS_POSTCODE""",21977
21977,"""POSTCODE_IN_AREA""",17029
7215,"""HAS_POSTCODE""",21978
21978,"""POSTCODE_IN_AREA""",17029
7216,"""HAS_POSTCODE""",21979
21979,"""POSTCODE_IN_AREA""",17029
7217,"""HAS_POSTCODE""",21980
21980,"""POSTCODE_IN_AREA""",17029
7218,"""HAS_POSTCODE""",21981
21981,"""POSTCODE_IN_AREA""",17029
7219,"""HAS_POSTCODE""",21982
21982,"""POSTCODE_IN_AREA""",17029
7220,"""HAS_POSTCODE""",21983
21983,"""POSTCODE_IN_AREA""",17029
7221,"""HAS_POSTCODE""",21984
21984,"""POSTCODE_IN_AREA""",17029
7222,"""HAS_POSTCODE""",21985
21985,"""POSTCODE_IN_AREA""",17029
7223,"""HAS_POSTCODE""",21982
7224,"""HAS_POSTCODE""",21986
21986,"""POSTCODE_IN_AREA""",17029
7225,"""HAS_POSTCODE""",21987
21987,"""POSTCODE_IN_AREA""",17029
7226,"""HAS_POSTCODE""",21988
21988,"""POSTCODE_IN_AREA""",17029
7227,"""HAS_POSTCODE""",21989
21989,"""POSTCODE_IN_AREA""",17029
7228,"""HAS_POSTCODE""",21990
21990,"""POSTCODE_IN_AREA""",17029
7229,"""HAS_POSTCODE""",21991
21991,"""POSTCODE_IN_AREA""",17029
7230,"""HAS_POSTCODE""",21992
21992,"""POSTCODE_IN_AREA""",17029
7231,"""HAS_POSTCODE""",21993
21993,"""POSTCODE_IN_AREA""",17029
7232,"""HAS_POSTCODE""",21994
21994,"""POSTCODE_IN_AREA""",17029
7233,"""HAS_POSTCODE""",21995
21995,"""POSTCODE_IN_AREA""",17029
7234,"""HAS_POSTCODE""",21996
21996,"""POSTCODE_IN_AREA""",17029
7235,"""HAS_POSTCODE""",21997
21997,"""POSTCODE_IN_AREA""",17029
7236,"""HAS_POSTCODE""",21998
21998,"""POSTCODE_IN_AREA""",17029
7237,"""HAS_POSTCODE""",21999
21999,"""POSTCODE_IN_AREA""",17029
7238,"""HAS_POSTCODE""",22000
22000,"""POSTCODE_IN_AREA""",17029
7239,"""HAS_POSTCODE""",22001
22001,"""POSTCODE_IN_AREA""",17029
7240,"""HAS_POSTCODE""",22002
22002,"""POSTCODE_IN_AREA""",17029
7241,"""HAS_POSTCODE""",22003
22003,"""POSTCODE_IN_AREA""",17029
7242,"""HAS_POSTCODE""",22004
22004,"""POSTCODE_IN_AREA""",17029
7243,"""HAS_POSTCODE""",22005
22005,"""POSTCODE_IN_AREA""",17029
7244,"""HAS_POSTCODE""",22006
22006,"""POSTCODE_IN_AREA""",17029
7245,"""HAS_POSTCODE""",22007
22007,"""POSTCODE_IN_AREA""",17029
7246,"""HAS_POSTCODE""",22008
22008,"""POSTCODE_IN_AREA""",17029
7247,"""HAS_POSTCODE""",22009
22009,"""POSTCODE_IN_AREA""",17218
7248,"""HAS_POSTCODE""",22010
22010,"""POSTCODE_IN_AREA""",17218
7249,"""HAS_POSTCODE""",22011
22011,"""POSTCODE_IN_AREA""",17218
7250,"""HAS_POSTCODE""",22012
22012,"""POSTCODE_IN_AREA""",17218
7251,"""HAS_POSTCODE""",22013
22013,"""POSTCODE_IN_AREA""",17029
7252,"""HAS_POSTCODE""",22014
22014,"""POSTCODE_IN_AREA""",17029
7253,"""HAS_POSTCODE""",22015
22015,"""POSTCODE_IN_AREA""",17029
7254,"""HAS_POSTCODE""",22016
22016,"""POSTCODE_IN_AREA""",17218
7255,"""HAS_POSTCODE""",22017
22017,"""POSTCODE_IN_AREA""",17218
7256,"""HAS_POSTCODE""",22018
22018,"""POSTCODE_IN_AREA""",17029
7257,"""HAS_POSTCODE""",22014
7258,"""HAS_POSTCODE""",22019
22019,"""POSTCODE_IN_AREA""",17029
7259,"""HAS_POSTCODE""",17217
7260,"""HAS_POSTCODE""",22011
7261,"""HAS_POSTCODE""",22020
22020,"""POSTCODE_IN_AREA""",17029
7262,"""HAS_POSTCODE""",22021
22021,"""POSTCODE_IN_AREA""",17029
7263,"""HAS_POSTCODE""",22022
22022,"""POSTCODE_IN_AREA""",17029
7264,"""HAS_POSTCODE""",22023
22023,"""POSTCODE_IN_AREA""",17029
7265,"""HAS_POSTCODE""",22024
22024,"""POSTCODE_IN_AREA""",17029
7266,"""HAS_POSTCODE""",22025
22025,"""POSTCODE_IN_AREA""",17029
7267,"""HAS_POSTCODE""",22026
22026,"""POSTCODE_IN_AREA""",17029
7268,"""HAS_POSTCODE""",22027
22027,"""POSTCODE_IN_AREA""",17029
7269,"""HAS_POSTCODE""",22028
22028,"""POSTCODE_IN_AREA""",17029
7270,"""HAS_POSTCODE""",22029
22029,"""POSTCODE_IN_AREA""",17029
7271,"""HAS_POSTCODE""",22030
22030,"""POSTCODE_IN_AREA""",16992
7272,"""HAS_POSTCODE""",22031
22031,"""POSTCODE_IN_AREA""",16992
7273,"""HAS_POSTCODE""",22032
22032,"""POSTCODE_IN_AREA""",16992
7274,"""HAS_POSTCODE""",22033
22033,"""POSTCODE_IN_AREA""",16992
7275,"""HAS_POSTCODE""",22034
22034,"""POSTCODE_IN_AREA""",16992
7276,"""HAS_POSTCODE""",22035
22035,"""POSTCODE_IN_AREA""",16992
7277,"""HAS_POSTCODE""",22036
22036,"""POSTCODE_IN_AREA""",16992
7278,"""HAS_POSTCODE""",22033
7279,"""HAS_POSTCODE""",22035
7280,"""HAS_POSTCODE""",22037
22037,"""POSTCODE_IN_AREA""",17230
7281,"""HAS_POSTCODE""",22038
22038,"""POSTCODE_IN_AREA""",17230
7282,"""HAS_POSTCODE""",22039
22039,"""POSTCODE_IN_AREA""",17230
7283,"""HAS_POSTCODE""",22040
22040,"""POSTCODE_IN_AREA""",16992
7284,"""HAS_POSTCODE""",22041
22041,"""POSTCODE_IN_AREA""",17230
7285,"""HAS_POSTCODE""",22042
22042,"""POSTCODE_IN_AREA""",17230
7286,"""HAS_POSTCODE""",22043
22043,"""POSTCODE_IN_AREA""",17230
7287,"""HAS_POSTCODE""",22044
22044,"""POSTCODE_IN_AREA""",17230
7288,"""HAS_POSTCODE""",22045
22045,"""POSTCODE_IN_AREA""",17230
7289,"""HAS_POSTCODE""",22046
22046,"""POSTCODE_IN_AREA""",17230
7290,"""HAS_POSTCODE""",22047
22047,"""POSTCODE_IN_AREA""",17230
7291,"""HAS_POSTCODE""",22048
22048,"""POSTCODE_IN_AREA""",16992
7292,"""HAS_POSTCODE""",22049
22049,"""POSTCODE_IN_AREA""",17230
7293,"""HAS_POSTCODE""",22050
22050,"""POSTCODE_IN_AREA""",17230
7294,"""HAS_POSTCODE""",22051
22051,"""POSTCODE_IN_AREA""",17230
7295,"""HAS_POSTCODE""",22052
22052,"""POSTCODE_IN_AREA""",22053
7296,"""HAS_POSTCODE""",22054
22054,"""POSTCODE_IN_AREA""",22053
7297,"""HAS_POSTCODE""",22055
22055,"""POSTCODE_IN_AREA""",22053
7298,"""HAS_POSTCODE""",22056
22056,"""POSTCODE_IN_AREA""",22053
7299,"""HAS_POSTCODE""",22057
22057,"""POSTCODE_IN_AREA""",22053
7300,"""HAS_POSTCODE""",22058
22058,"""POSTCODE_IN_AREA""",16978
7301,"""HAS_POSTCODE""",22059
22059,"""POSTCODE_IN_AREA""",22053
7302,"""HAS_POSTCODE""",22060
22060,"""POSTCODE_IN_AREA""",16978
7303,"""HAS_POSTCODE""",22061
22061,"""POSTCODE_IN_AREA""",22053
7304,"""HAS_POSTCODE""",22062
22062,"""POSTCODE_IN_AREA""",17012
7305,"""HAS_POSTCODE""",22063
22063,"""POSTCODE_IN_AREA""",22053
7306,"""HAS_POSTCODE""",22064
22064,"""POSTCODE_IN_AREA""",16978
7307,"""HAS_POSTCODE""",22065
22065,"""POSTCODE_IN_AREA""",22053
7308,"""HAS_POSTCODE""",22066
22066,"""POSTCODE_IN_AREA""",17230
7309,"""HAS_POSTCODE""",22060
7310,"""HAS_POSTCODE""",22067
22067,"""POSTCODE_IN_AREA""",22053
7311,"""HAS_POSTCODE""",22068
22068,"""POSTCODE_IN_AREA""",16978
7312,"""HAS_POSTCODE""",22069
22069,"""POSTCODE_IN_AREA""",16978
7313,"""HAS_POSTCODE""",22070
22070,"""POSTCODE_IN_AREA""",22053
7314,"""HAS_POSTCODE""",22071
22071,"""POSTCODE_IN_AREA""",22053
7315,"""HAS_POSTCODE""",22072
22072,"""POSTCODE_IN_AREA""",22053
7316,"""HAS_POSTCODE""",22065
7317,"""HAS_POSTCODE""",22073
22073,"""POSTCODE_IN_AREA""",16978
7318,"""HAS_POSTCODE""",22074
22074,"""POSTCODE_IN_AREA""",16978
7319,"""HAS_POSTCODE""",22075
22075,"""POSTCODE_IN_AREA""",16978
7320,"""HAS_POSTCODE""",22076
22076,"""POSTCODE_IN_AREA""",22053
7321,"""HAS_POSTCODE""",22077
22077,"""POSTCODE_IN_AREA""",22053
7322,"""HAS_POSTCODE""",22078
22078,"""POSTCODE_IN_AREA""",16978
7323,"""HAS_POSTCODE""",22079
22079,"""POSTCODE_IN_AREA""",22053
7324,"""HAS_POSTCODE""",22080
22080,"""POSTCODE_IN_AREA""",16978
7325,"""HAS_POSTCODE""",22081
22081,"""POSTCODE_IN_AREA""",16978
7326,"""HAS_POSTCODE""",22073
7327,"""HAS_POSTCODE""",22082
22082,"""POSTCODE_IN_AREA""",16978
7328,"""HAS_POSTCODE""",22083
22083,"""POSTCODE_IN_AREA""",22053
7329,"""HAS_POSTCODE""",22084
22084,"""POSTCODE_IN_AREA""",16978
7330,"""HAS_POSTCODE""",22085
22085,"""POSTCODE_IN_AREA""",17230
7331,"""HAS_POSTCODE""",22086
22086,"""POSTCODE_IN_AREA""",22053
7332,"""HAS_POSTCODE""",22087
22087,"""POSTCODE_IN_AREA""",22053
7333,"""HAS_POSTCODE""",22088
22088,"""POSTCODE_IN_AREA""",17230
7334,"""HAS_POSTCODE""",22089
22089,"""POSTCODE_IN_AREA""",22053
7335,"""HAS_POSTCODE""",22090
22090,"""POSTCODE_IN_AREA""",22053
7336,"""HAS_POSTCODE""",22091
22091,"""POSTCODE_IN_AREA""",16996
7337,"""HAS_POSTCODE""",22092
22092,"""POSTCODE_IN_AREA""",16996
7338,"""HAS_POSTCODE""",22093
22093,"""POSTCODE_IN_AREA""",16996
7339,"""HAS_POSTCODE""",22094
22094,"""POSTCODE_IN_AREA""",16996
7340,"""HAS_POSTCODE""",22066
7341,"""HAS_POSTCODE""",22095
22095,"""POSTCODE_IN_AREA""",17230
7342,"""HAS_POSTCODE""",22096
22096,"""POSTCODE_IN_AREA""",22053
7343,"""HAS_POSTCODE""",22097
22097,"""POSTCODE_IN_AREA""",16978
7344,"""HAS_POSTCODE""",22098
22098,"""POSTCODE_IN_AREA""",22053
7345,"""HAS_POSTCODE""",22099
22099,"""POSTCODE_IN_AREA""",22053
7346,"""HAS_POSTCODE""",22100
22100,"""POSTCODE_IN_AREA""",17230
7347,"""HAS_POSTCODE""",22101
22101,"""POSTCODE_IN_AREA""",17230
7348,"""HAS_POSTCODE""",22102
22102,"""POSTCODE_IN_AREA""",17230
7349,"""HAS_POSTCODE""",22103
22103,"""POSTCODE_IN_AREA""",17230
7350,"""HAS_POSTCODE""",22104
22104,"""POSTCODE_IN_AREA""",17230
7351,"""HAS_POSTCODE""",22103
7352,"""HAS_POSTCODE""",22105
22105,"""POSTCODE_IN_AREA""",17230
7353,"""HAS_POSTCODE""",22106
22106,"""POSTCODE_IN_AREA""",17230
7354,"""HAS_POSTCODE""",22107
22107,"""POSTCODE_IN_AREA""",20496
7355,"""HAS_POSTCODE""",22108
22108,"""POSTCODE_IN_AREA""",17230
7356,"""HAS_POSTCODE""",22109
22109,"""POSTCODE_IN_AREA""",17230
7357,"""HAS_POSTCODE""",22110
22110,"""POSTCODE_IN_AREA""",17230
7358,"""HAS_POSTCODE""",22111
22111,"""POSTCODE_IN_AREA""",17230
7359,"""HAS_POSTCODE""",22112
22112,"""POSTCODE_IN_AREA""",17230
7360,"""HAS_POSTCODE""",22113
22113,"""POSTCODE_IN_AREA""",17230
7361,"""HAS_POSTCODE""",22114
22114,"""POSTCODE_IN_AREA""",17012
7362,"""HAS_POSTCODE""",22115
22115,"""POSTCODE_IN_AREA""",17230
7363,"""HAS_POSTCODE""",22116
22116,"""POSTCODE_IN_AREA""",17230
7364,"""HAS_POSTCODE""",22117
22117,"""POSTCODE_IN_AREA""",17230
7365,"""HAS_POSTCODE""",22118
22118,"""POSTCODE_IN_AREA""",17230
7366,"""HAS_POSTCODE""",22119
22119,"""POSTCODE_IN_AREA""",17230
7367,"""HAS_POSTCODE""",22120
22120,"""POSTCODE_IN_AREA""",17230
7368,"""HAS_POSTCODE""",22116
7369,"""HAS_POSTCODE""",22121
22121,"""POSTCODE_IN_AREA""",17230
7370,"""HAS_POSTCODE""",22122
22122,"""POSTCODE_IN_AREA""",17012
7371,"""HAS_POSTCODE""",22123
22123,"""POSTCODE_IN_AREA""",17012
7372,"""HAS_POSTCODE""",22124
22124,"""POSTCODE_IN_AREA""",17012
7373,"""HAS_POSTCODE""",22125
22125,"""POSTCODE_IN_AREA""",17012
7374,"""HAS_POSTCODE""",22126
22126,"""POSTCODE_IN_AREA""",17012
7375,"""HAS_POSTCODE""",22127
22127,"""POSTCODE_IN_AREA""",17012
7376,"""HAS_POSTCODE""",22128
22128,"""POSTCODE_IN_AREA""",17012
7377,"""HAS_POSTCODE""",22129
22129,"""POSTCODE_IN_AREA""",17012
7378,"""HAS_POSTCODE""",22130
22130,"""POSTCODE_IN_AREA""",17012
7379,"""HAS_POSTCODE""",22131
22131,"""POSTCODE_IN_AREA""",17012
7380,"""HAS_POSTCODE""",22132
22132,"""POSTCODE_IN_AREA""",17012
7381,"""HAS_POSTCODE""",22133
22133,"""POSTCODE_IN_AREA""",22053
7382,"""HAS_POSTCODE""",22134
22134,"""POSTCODE_IN_AREA""",17012
7383,"""HAS_POSTCODE""",22135
22135,"""POSTCODE_IN_AREA""",17012
7384,"""HAS_POSTCODE""",22136
22136,"""POSTCODE_IN_AREA""",17012
7385,"""HAS_POSTCODE""",22137
22137,"""POSTCODE_IN_AREA""",17012
7386,"""HAS_POSTCODE""",22138
22138,"""POSTCODE_IN_AREA""",17012
7387,"""HAS_POSTCODE""",22139
22139,"""POSTCODE_IN_AREA""",17012
7388,"""HAS_POSTCODE""",22140
22140,"""POSTCODE_IN_AREA""",17012
7389,"""HAS_POSTCODE""",22141
22141,"""POSTCODE_IN_AREA""",17012
7390,"""HAS_POSTCODE""",22142
22142,"""POSTCODE_IN_AREA""",17012
7391,"""HAS_POSTCODE""",22143
22143,"""POSTCODE_IN_AREA""",17012
7392,"""HAS_POSTCODE""",22144
22144,"""POSTCODE_IN_AREA""",17012
7393,"""HAS_POSTCODE""",22145
22145,"""POSTCODE_IN_AREA""",22053
7394,"""HAS_POSTCODE""",22146
22146,"""POSTCODE_IN_AREA""",17012
7395,"""HAS_POSTCODE""",22147
22147,"""POSTCODE_IN_AREA""",17012
7396,"""HAS_POSTCODE""",22148
22148,"""POSTCODE_IN_AREA""",17012
7397,"""HAS_POSTCODE""",22149
22149,"""POSTCODE_IN_AREA""",22053
7398,"""HAS_POSTCODE""",22135
7399,"""HAS_POSTCODE""",22140
7400,"""HAS_POSTCODE""",22150
22150,"""POSTCODE_IN_AREA""",17012
7401,"""HAS_POSTCODE""",22151
